3.575837499995272e-05,-0.9555559
3.575849999995272e-05,-0.9121215
3.5758624999952724e-05,-0.9121215
3.5758749999952726e-05,-0.8686872
3.575887499995273e-05,-0.8686872
3.575899999995273e-05,-0.8252528
3.575912499995273e-05,-0.8252528
3.5759249999952734e-05,-0.7818184
3.5759374999952736e-05,-0.7818184
3.575949999995274e-05,-0.7383841
3.575962499995274e-05,-0.7383841
3.575974999995274e-05,-0.7383841
3.5759874999952744e-05,-0.6949497
3.5759999999952746e-05,-0.6949497
3.576012499995275e-05,-0.6515154
3.576024999995275e-05,-0.6515154
3.576037499995275e-05,-0.608081
3.5760499999952753e-05,-0.608081
3.5760624999952755e-05,-0.5646467
3.576074999995276e-05,-0.5212123
3.576087499995276e-05,-0.5212123
3.576099999995276e-05,-0.477778
3.576112499995276e-05,-0.4343436
3.5761249999952765e-05,-0.4343436
3.576137499995277e-05,-0.3909092
3.576149999995277e-05,-0.3909092
3.576162499995277e-05,-0.3474749
3.576174999995277e-05,-0.3474749
3.5761874999952775e-05,-0.3040405
3.576199999995278e-05,-0.2606062
3.576212499995278e-05,-0.2606062
3.576224999995278e-05,-0.2171718
3.576237499995278e-05,-0.2171718
3.5762499999952785e-05,-0.1737374
3.576262499995279e-05,-0.1737374
3.576274999995279e-05,-0.1303031
3.576287499995279e-05,-0.1303031
3.576299999995279e-05,-0.08686872
3.5763124999952795e-05,-0.08686872
3.57632499999528e-05,-0.04343436
3.57633749999528e-05,-0.04343436
3.57634999999528e-05,0.0
3.57636249999528e-05,0.0
3.5763749999952805e-05,0.04343436
3.5763874999952807e-05,0.04343436
3.576399999995281e-05,0.08686872
3.576412499995281e-05,0.08686872
3.576424999995281e-05,0.1303031
3.5764374999952814e-05,0.1303031
3.5764499999952816e-05,0.1737374
3.576462499995282e-05,0.2171718
3.576474999995282e-05,0.2171718
3.576487499995282e-05,0.2606062
3.5764999999952824e-05,0.2606062
3.5765124999952826e-05,0.3040405
3.576524999995283e-05,0.3040405
3.576537499995283e-05,0.3474749
3.576549999995283e-05,0.3474749
3.5765624999952834e-05,0.3474749
3.5765749999952836e-05,0.3909092
3.576587499995284e-05,0.4343436
3.576599999995284e-05,0.4343436
3.576612499995284e-05,0.477778
3.5766249999952844e-05,0.477778
3.5766374999952846e-05,0.5212123
3.576649999995285e-05,0.5212123
3.576662499995285e-05,0.5212123
3.576674999995285e-05,0.5646467
3.5766874999952854e-05,0.608081
3.5766999999952856e-05,0.608081
3.576712499995286e-05,0.6515154
3.576724999995286e-05,0.6515154
3.576737499995286e-05,0.6949497
3.5767499999952864e-05,0.6949497
3.5767624999952866e-05,0.7383841
3.576774999995287e-05,0.7818184
3.576787499995287e-05,0.7818184
3.576799999995287e-05,0.7818184
3.5768124999952873e-05,0.8252528
3.5768249999952875e-05,0.8686872
3.576837499995288e-05,0.8686872
3.576849999995288e-05,0.8686872
3.576862499995288e-05,0.9121215
3.576874999995288e-05,0.9121215
3.5768874999952885e-05,0.9555559
3.576899999995289e-05,0.9989902
3.576912499995289e-05,0.9989902
3.576924999995289e-05,1.042425
3.576937499995289e-05,1.042425
3.5769499999952895e-05,1.085859
3.57696249999529e-05,1.085859
3.57697499999529e-05,1.129293
3.57698749999529e-05,1.129293
3.57699999999529e-05,1.172728
3.5770124999952905e-05,1.172728
3.577024999995291e-05,1.216162
3.577037499995291e-05,1.216162
3.577049999995291e-05,1.259596
3.577062499995291e-05,1.303031
3.5770749999952915e-05,1.303031
3.577087499995292e-05,1.303031
3.577099999995292e-05,1.346465
3.577112499995292e-05,1.346465
3.577124999995292e-05,1.389899
3.5771374999952925e-05,1.389899
3.577149999995293e-05,1.433334
3.577162499995293e-05,1.433334
3.577174999995293e-05,1.476768
3.577187499995293e-05,1.476768
3.5771999999952934e-05,1.476768
3.5772124999952936e-05,1.520203
3.577224999995294e-05,1.520203
3.577237499995294e-05,1.520203
3.577249999995294e-05,1.563637
3.5772624999952944e-05,1.563637
3.5772749999952946e-05,1.563637
3.577287499995295e-05,1.607071
3.577299999995295e-05,1.607071
3.577312499995295e-05,1.650506
3.5773249999952954e-05,1.650506
3.5773374999952956e-05,1.69394
3.577349999995296e-05,1.69394
3.577362499995296e-05,1.737374
3.577374999995296e-05,1.737374
3.5773874999952964e-05,1.780809
3.5773999999952966e-05,1.780809
3.577412499995297e-05,1.824243
3.577424999995297e-05,1.824243
3.577437499995297e-05,1.824243
3.5774499999952974e-05,1.867677
3.5774624999952976e-05,1.867677
3.577474999995298e-05,1.867677
3.577487499995298e-05,1.867677
3.577499999995298e-05,1.911112
3.5775124999952984e-05,1.911112
3.5775249999952986e-05,1.911112
3.577537499995299e-05,1.954546
3.577549999995299e-05,1.954546
3.577562499995299e-05,1.954546
3.5775749999952994e-05,1.99798
3.5775874999952996e-05,1.99798
3.5775999999953e-05,2.041415
3.5776124999953e-05,2.041415
3.5776249999953e-05,2.041415
3.5776374999953e-05,2.084849
3.5776499999953005e-05,2.084849
3.577662499995301e-05,2.084849
3.577674999995301e-05,2.084849
3.577687499995301e-05,2.128284
3.577699999995301e-05,2.128284
3.5777124999953015e-05,2.128284
3.577724999995302e-05,2.128284
3.577737499995302e-05,2.128284
3.577749999995302e-05,2.171718
3.577762499995302e-05,2.171718
3.5777749999953025e-05,2.215152
3.577787499995303e-05,2.215152
3.577799999995303e-05,2.215152
3.577812499995303e-05,2.215152
3.577824999995303e-05,2.258587
3.5778374999953035e-05,2.258587
3.577849999995304e-05,2.258587
3.577862499995304e-05,2.302021
3.577874999995304e-05,2.302021
3.577887499995304e-05,2.302021
3.5778999999953045e-05,2.302021
3.577912499995305e-05,2.345455
3.577924999995305e-05,2.345455
3.577937499995305e-05,2.345455
3.577949999995305e-05,2.345455
3.5779624999953055e-05,2.345455
3.5779749999953057e-05,2.38889
3.577987499995306e-05,2.38889
3.577999999995306e-05,2.38889
3.578012499995306e-05,2.38889
3.5780249999953064e-05,2.432324
3.5780374999953066e-05,2.432324
3.578049999995307e-05,2.432324
3.578062499995307e-05,2.432324
3.578074999995307e-05,2.432324
3.5780874999953074e-05,2.475759
3.5780999999953076e-05,2.475759
3.578112499995308e-05,2.475759
3.578124999995308e-05,2.475759
3.578137499995308e-05,2.475759
3.5781499999953084e-05,2.475759
3.5781624999953086e-05,2.475759
3.578174999995309e-05,2.475759
3.578187499995309e-05,2.475759
3.578199999995309e-05,2.475759
3.5782124999953094e-05,2.475759
3.5782249999953096e-05,2.475759
3.57823749999531e-05,2.475759
3.57824999999531e-05,2.519193
3.57826249999531e-05,2.475759
3.5782749999953104e-05,2.475759
3.5782874999953106e-05,2.475759
3.578299999995311e-05,2.519193
3.578312499995311e-05,2.475759
3.578324999995311e-05,2.475759
3.5783374999953114e-05,2.475759
3.5783499999953116e-05,2.475759
3.578362499995312e-05,2.475759
3.578374999995312e-05,2.519193
3.578387499995312e-05,2.519193
3.5783999999953123e-05,2.519193
3.5784124999953125e-05,2.562627
3.578424999995313e-05,2.562627
3.578437499995313e-05,2.562627
3.578449999995313e-05,2.562627
3.578462499995313e-05,2.562627
3.5784749999953135e-05,2.562627
3.578487499995314e-05,2.562627
3.578499999995314e-05,2.562627
3.578512499995314e-05,2.562627
3.578524999995314e-05,2.562627
3.5785374999953145e-05,2.562627
3.578549999995315e-05,2.562627
3.578562499995315e-05,2.562627
3.578574999995315e-05,2.562627
3.578587499995315e-05,2.562627
3.5785999999953155e-05,2.562627
3.578612499995316e-05,2.562627
3.578624999995316e-05,2.606061
3.578637499995316e-05,2.562627
3.578649999995316e-05,2.562627
3.5786624999953165e-05,2.562627
3.578674999995317e-05,2.562627
3.578687499995317e-05,2.562627
3.578699999995317e-05,2.562627
3.578712499995317e-05,2.606061
3.5787249999953175e-05,2.562627
3.5787374999953177e-05,2.606061
3.578749999995318e-05,2.606061
3.578762499995318e-05,2.606061
3.578774999995318e-05,2.606061
3.5787874999953184e-05,2.606061
3.5787999999953186e-05,2.606061
3.578812499995319e-05,2.562627
3.578824999995319e-05,2.562627
3.578837499995319e-05,2.562627
3.5788499999953194e-05,2.562627
3.5788624999953196e-05,2.562627
3.57887499999532e-05,2.606061
3.57888749999532e-05,2.606061
3.57889999999532e-05,2.606061
3.5789124999953204e-05,2.606061
3.5789249999953206e-05,2.606061
3.578937499995321e-05,2.606061
3.578949999995321e-05,2.606061
3.578962499995321e-05,2.606061
3.5789749999953214e-05,2.606061
3.5789874999953216e-05,2.606061
3.578999999995322e-05,2.606061
3.579012499995322e-05,2.606061
3.579024999995322e-05,2.606061
3.5790374999953224e-05,2.606061
3.5790499999953226e-05,2.606061
3.579062499995323e-05,2.606061
3.579074999995323e-05,2.606061
3.579087499995323e-05,2.606061
3.5790999999953234e-05,2.606061
3.5791124999953236e-05,2.606061
3.579124999995324e-05,2.606061
3.579137499995324e-05,2.606061
3.579149999995324e-05,2.606061
3.5791624999953243e-05,2.606061
3.5791749999953245e-05,2.606061
3.579187499995325e-05,2.562627
3.579199999995325e-05,2.562627
3.579212499995325e-05,2.562627
3.579224999995325e-05,2.562627
3.5792374999953255e-05,2.562627
3.579249999995326e-05,2.562627
3.579262499995326e-05,2.562627
3.579274999995326e-05,2.562627
3.579287499995326e-05,2.562627
3.5792999999953265e-05,2.562627
3.579312499995327e-05,2.562627
3.579324999995327e-05,2.562627
3.579337499995327e-05,2.519193
3.579349999995327e-05,2.519193
3.5793624999953275e-05,2.519193
3.579374999995328e-05,2.519193
3.579387499995328e-05,2.519193
3.579399999995328e-05,2.519193
3.579412499995328e-05,2.519193
3.5794249999953285e-05,2.519193
3.579437499995329e-05,2.519193
3.579449999995329e-05,2.519193
3.579462499995329e-05,2.519193
3.579474999995329e-05,2.519193
3.5794874999953295e-05,2.519193
3.57949999999533e-05,2.519193
3.57951249999533e-05,2.519193
3.57952499999533e-05,2.519193
3.57953749999533e-05,2.519193
3.5795499999953305e-05,2.519193
3.5795624999953306e-05,2.475759
3.579574999995331e-05,2.475759
3.579587499995331e-05,2.475759
3.579599999995331e-05,2.475759
3.5796124999953314e-05,2.475759
3.5796249999953316e-05,2.475759
3.579637499995332e-05,2.475759
3.579649999995332e-05,2.475759
3.579662499995332e-05,2.475759
3.5796749999953324e-05,2.475759
3.5796874999953326e-05,2.475759
3.579699999995333e-05,2.432324
3.579712499995333e-05,2.432324
3.579724999995333e-05,2.432324
3.5797374999953334e-05,2.432324
3.5797499999953336e-05,2.432324
3.579762499995334e-05,2.432324
3.579774999995334e-05,2.432324
3.579787499995334e-05,2.432324
3.5797999999953344e-05,2.432324
3.5798124999953346e-05,2.432324
3.579824999995335e-05,2.432324
3.579837499995335e-05,2.38889
3.579849999995335e-05,2.432324
3.5798624999953354e-05,2.432324
3.5798749999953356e-05,2.432324
3.579887499995336e-05,2.38889
3.579899999995336e-05,2.38889
3.579912499995336e-05,2.38889
3.5799249999953364e-05,2.38889
3.5799374999953366e-05,2.38889
3.579949999995337e-05,2.38889
3.579962499995337e-05,2.345455
3.579974999995337e-05,2.345455
3.5799874999953373e-05,2.345455
3.5799999999953375e-05,2.345455
3.580012499995338e-05,2.345455
3.580024999995338e-05,2.345455
3.580037499995338e-05,2.345455
3.580049999995338e-05,2.345455
3.5800624999953385e-05,2.345455
3.580074999995339e-05,2.345455
3.580087499995339e-05,2.345455
3.580099999995339e-05,2.345455
3.580112499995339e-05,2.345455
3.5801249999953395e-05,2.345455
3.58013749999534e-05,2.345455
3.58014999999534e-05,2.345455
3.58016249999534e-05,2.345455
3.58017499999534e-05,2.345455
3.5801874999953405e-05,2.345455
3.580199999995341e-05,2.345455
3.580212499995341e-05,2.345455
3.580224999995341e-05,2.302021
3.580237499995341e-05,2.302021
3.5802499999953415e-05,2.302021
3.580262499995342e-05,2.302021
3.580274999995342e-05,2.302021
3.580287499995342e-05,2.258587
3.580299999995342e-05,2.258587
3.5803124999953425e-05,2.258587
3.5803249999953427e-05,2.258587
3.580337499995343e-05,2.258587
3.580349999995343e-05,2.258587
3.580362499995343e-05,2.258587
3.5803749999953434e-05,2.258587
3.5803874999953436e-05,2.258587
3.580399999995344e-05,2.258587
3.580412499995344e-05,2.258587
3.580424999995344e-05,2.215152
3.5804374999953444e-05,2.215152
3.5804499999953446e-05,2.215152
3.580462499995345e-05,2.215152
3.580474999995345e-05,2.215152
3.580487499995345e-05,2.215152
3.5804999999953454e-05,2.215152
3.5805124999953456e-05,2.215152
3.580524999995346e-05,2.215152
3.580537499995346e-05,2.215152
3.580549999995346e-05,2.171718
3.5805624999953464e-05,2.171718
3.5805749999953466e-05,2.171718
3.580587499995347e-05,2.171718
3.580599999995347e-05,2.171718
3.580612499995347e-05,2.171718
3.5806249999953474e-05,2.171718
3.5806374999953476e-05,2.171718
3.580649999995348e-05,2.171718
3.580662499995348e-05,2.171718
3.580674999995348e-05,2.171718
3.5806874999953484e-05,2.171718
3.5806999999953486e-05,2.171718
3.580712499995349e-05,2.171718
3.580724999995349e-05,2.128284
3.580737499995349e-05,2.128284
3.5807499999953493e-05,2.128284
3.5807624999953495e-05,2.128284
3.58077499999535e-05,2.128284
3.58078749999535e-05,2.128284
3.58079999999535e-05,2.128284
3.58081249999535e-05,2.128284
3.5808249999953505e-05,2.128284
3.580837499995351e-05,2.128284
3.580849999995351e-05,2.128284
3.580862499995351e-05,2.128284
3.580874999995351e-05,2.128284
3.5808874999953515e-05,2.084849
3.580899999995352e-05,2.084849
3.580912499995352e-05,2.084849
3.580924999995352e-05,2.084849
3.580937499995352e-05,2.041415
3.5809499999953525e-05,2.041415
3.580962499995353e-05,2.041415
3.580974999995353e-05,2.041415
3.580987499995353e-05,2.041415
3.580999999995353e-05,2.041415
3.5810124999953535e-05,2.041415
3.581024999995354e-05,2.041415
3.581037499995354e-05,2.041415
3.581049999995354e-05,2.041415
3.581062499995354e-05,2.041415
3.5810749999953545e-05,2.041415
3.5810874999953547e-05,2.041415
3.581099999995355e-05,2.041415
3.581112499995355e-05,2.041415
3.581124999995355e-05,2.041415
3.5811374999953554e-05,2.041415
3.5811499999953556e-05,2.041415
3.581162499995356e-05,2.041415
3.581174999995356e-05,2.041415
3.581187499995356e-05,2.041415
3.5811999999953564e-05,1.99798
3.5812124999953566e-05,1.99798
3.581224999995357e-05,1.99798
3.581237499995357e-05,1.99798
3.581249999995357e-05,1.99798
3.5812624999953574e-05,1.99798
3.5812749999953576e-05,1.99798
3.581287499995358e-05,1.99798
3.581299999995358e-05,1.99798
3.581312499995358e-05,1.954546
3.5813249999953584e-05,1.954546
3.5813374999953586e-05,1.954546
3.581349999995359e-05,1.954546
3.581362499995359e-05,1.954546
3.581374999995359e-05,1.954546
3.5813874999953594e-05,1.911112
3.5813999999953596e-05,1.911112
3.58141249999536e-05,1.911112
3.58142499999536e-05,1.911112
3.58143749999536e-05,1.911112
3.5814499999953604e-05,1.911112
3.5814624999953606e-05,1.911112
3.581474999995361e-05,1.911112
3.581487499995361e-05,1.911112
3.581499999995361e-05,1.911112
3.5815124999953614e-05,1.911112
3.5815249999953615e-05,1.911112
3.581537499995362e-05,1.867677
3.581549999995362e-05,1.867677
3.581562499995362e-05,1.867677
3.581574999995362e-05,1.867677
3.5815874999953625e-05,1.867677
3.581599999995363e-05,1.867677
3.581612499995363e-05,1.867677
3.581624999995363e-05,1.867677
3.581637499995363e-05,1.824243
3.5816499999953635e-05,1.824243
3.581662499995364e-05,1.824243
3.581674999995364e-05,1.824243
3.581687499995364e-05,1.824243
3.581699999995364e-05,1.824243
3.5817124999953645e-05,1.824243
3.581724999995365e-05,1.824243
3.581737499995365e-05,1.824243
3.581749999995365e-05,1.824243
3.581762499995365e-05,1.824243
3.5817749999953655e-05,1.824243
3.581787499995366e-05,1.824243
3.581799999995366e-05,1.824243
3.581812499995366e-05,1.824243
3.581824999995366e-05,1.824243
3.5818374999953665e-05,1.824243
3.581849999995367e-05,1.824243
3.581862499995367e-05,1.780809
3.581874999995367e-05,1.780809
3.581887499995367e-05,1.780809
3.5818999999953675e-05,1.780809
3.5819124999953676e-05,1.780809
3.581924999995368e-05,1.780809
3.581937499995368e-05,1.780809
3.581949999995368e-05,1.780809
3.5819624999953684e-05,1.780809
3.5819749999953686e-05,1.780809
3.581987499995369e-05,1.780809
3.581999999995369e-05,1.780809
3.582012499995369e-05,1.780809
3.5820249999953694e-05,1.780809
3.5820374999953696e-05,1.780809
3.58204999999537e-05,1.780809
3.58206249999537e-05,1.780809
3.58207499999537e-05,1.780809
3.5820874999953704e-05,1.780809
3.5820999999953706e-05,1.780809
3.582112499995371e-05,1.780809
3.582124999995371e-05,1.737374
3.582137499995371e-05,1.737374
3.5821499999953714e-05,1.737374
3.5821624999953716e-05,1.737374
3.582174999995372e-05,1.737374
3.582187499995372e-05,1.69394
3.582199999995372e-05,1.69394
3.5822124999953724e-05,1.69394
3.5822249999953726e-05,1.69394
3.582237499995373e-05,1.69394
3.582249999995373e-05,1.69394
3.582262499995373e-05,1.69394
3.5822749999953734e-05,1.650506
3.5822874999953736e-05,1.69394
3.582299999995374e-05,1.69394
3.582312499995374e-05,1.69394
3.582324999995374e-05,1.69394
3.5823374999953743e-05,1.69394
3.5823499999953745e-05,1.69394
3.582362499995375e-05,1.69394
3.582374999995375e-05,1.69394
3.582387499995375e-05,1.650506
3.582399999995375e-05,1.650506
3.5824124999953755e-05,1.650506
3.582424999995376e-05,1.650506
3.582437499995376e-05,1.650506
3.582449999995376e-05,1.650506
3.582462499995376e-05,1.650506
3.5824749999953765e-05,1.650506
3.582487499995377e-05,1.650506
3.582499999995377e-05,1.650506
3.582512499995377e-05,1.650506
3.582524999995377e-05,1.650506
3.5825374999953775e-05,1.650506
3.582549999995378e-05,1.607071
3.582562499995378e-05,1.607071
3.582574999995378e-05,1.607071
3.582587499995378e-05,1.607071
3.5825999999953785e-05,1.607071
3.582612499995379e-05,1.607071
3.582624999995379e-05,1.607071
3.582637499995379e-05,1.607071
3.582649999995379e-05,1.607071
3.5826624999953795e-05,1.607071
3.5826749999953797e-05,1.607071
3.58268749999538e-05,1.607071
3.58269999999538e-05,1.607071
3.58271249999538e-05,1.563637
3.5827249999953804e-05,1.563637
3.5827374999953806e-05,1.563637
3.582749999995381e-05,1.563637
3.582762499995381e-05,1.563637
3.582774999995381e-05,1.563637
3.5827874999953814e-05,1.563637
3.5827999999953816e-05,1.563637
3.582812499995382e-05,1.563637
3.582824999995382e-05,1.563637
3.582837499995382e-05,1.563637
3.5828499999953824e-05,1.563637
3.5828624999953826e-05,1.563637
3.582874999995383e-05,1.563637
3.582887499995383e-05,1.563637
3.582899999995383e-05,1.563637
3.5829124999953834e-05,1.563637
3.5829249999953836e-05,1.563637
3.582937499995384e-05,1.563637
3.582949999995384e-05,1.563637
3.582962499995384e-05,1.563637
3.5829749999953844e-05,1.563637
3.5829874999953846e-05,1.563637
3.582999999995385e-05,1.563637
3.583012499995385e-05,1.563637
3.583024999995385e-05,1.520203
3.5830374999953854e-05,1.563637
3.5830499999953856e-05,1.563637
3.583062499995386e-05,1.520203
3.583074999995386e-05,1.520203
3.583087499995386e-05,1.520203
3.5830999999953863e-05,1.520203
3.5831124999953865e-05,1.520203
3.583124999995387e-05,1.520203
3.583137499995387e-05,1.520203
3.583149999995387e-05,1.520203
3.583162499995387e-05,1.520203
3.5831749999953875e-05,1.520203
3.583187499995388e-05,1.520203
3.583199999995388e-05,1.520203
3.583212499995388e-05,1.520203
3.583224999995388e-05,1.520203
3.5832374999953885e-05,1.520203
3.583249999995389e-05,1.520203
3.583262499995389e-05,1.520203
3.583274999995389e-05,1.520203
3.583287499995389e-05,1.520203
3.5832999999953895e-05,1.520203
3.58331249999539e-05,1.520203
3.58332499999539e-05,1.520203
3.58333749999539e-05,1.520203
3.58334999999539e-05,1.520203
3.5833624999953905e-05,1.520203
3.583374999995391e-05,1.520203
3.583387499995391e-05,1.520203
3.583399999995391e-05,1.520203
3.583412499995391e-05,1.520203
3.5834249999953915e-05,1.520203
3.5834374999953917e-05,1.520203
3.583449999995392e-05,1.520203
3.583462499995392e-05,1.520203
3.583474999995392e-05,1.520203
3.5834874999953924e-05,1.520203
3.5834999999953926e-05,1.520203
3.583512499995393e-05,1.476768
3.583524999995393e-05,1.476768
3.583537499995393e-05,1.476768
3.5835499999953934e-05,1.476768
3.5835624999953936e-05,1.476768
3.583574999995394e-05,1.476768
3.583587499995394e-05,1.476768
3.583599999995394e-05,1.476768
3.5836124999953944e-05,1.476768
3.5836249999953946e-05,1.476768
3.583637499995395e-05,1.476768
3.583649999995395e-05,1.476768
3.583662499995395e-05,1.476768
3.5836749999953954e-05,1.476768
3.5836874999953956e-05,1.476768
3.583699999995396e-05,1.476768
3.583712499995396e-05,1.476768
3.583724999995396e-05,1.476768
3.5837374999953964e-05,1.476768
3.5837499999953966e-05,1.476768
3.583762499995397e-05,1.476768
3.583774999995397e-05,1.520203
3.583787499995397e-05,1.520203
3.5837999999953974e-05,1.476768
3.5838124999953976e-05,1.520203
3.583824999995398e-05,1.520203
3.583837499995398e-05,1.520203
3.583849999995398e-05,1.520203
3.5838624999953984e-05,1.520203
3.5838749999953985e-05,1.520203
3.583887499995399e-05,1.520203
3.583899999995399e-05,1.520203
3.583912499995399e-05,1.476768
3.583924999995399e-05,1.476768
3.5839374999953995e-05,1.476768
3.5839499999954e-05,1.476768
3.5839624999954e-05,1.476768
3.5839749999954e-05,1.476768
3.5839874999954e-05,1.476768
3.5839999999954005e-05,1.476768
3.584012499995401e-05,1.476768
3.584024999995401e-05,1.520203
3.584037499995401e-05,1.520203
3.584049999995401e-05,1.520203
3.5840624999954015e-05,1.520203
3.584074999995402e-05,1.520203
3.584087499995402e-05,1.520203
3.584099999995402e-05,1.520203
3.584112499995402e-05,1.520203
3.5841249999954025e-05,1.520203
3.584137499995403e-05,1.520203
3.584149999995403e-05,1.520203
3.584162499995403e-05,1.520203
3.584174999995403e-05,1.520203
3.5841874999954035e-05,1.520203
3.584199999995404e-05,1.520203
3.584212499995404e-05,1.476768
3.584224999995404e-05,1.476768
3.584237499995404e-05,1.476768
3.5842499999954045e-05,1.476768
3.5842624999954046e-05,1.476768
3.584274999995405e-05,1.476768
3.584287499995405e-05,1.476768
3.584299999995405e-05,1.476768
3.5843124999954054e-05,1.476768
3.5843249999954056e-05,1.476768
3.584337499995406e-05,1.476768
3.584349999995406e-05,1.476768
3.584362499995406e-05,1.476768
3.5843749999954064e-05,1.476768
3.5843874999954066e-05,1.476768
3.584399999995407e-05,1.476768
3.584412499995407e-05,1.433334
3.584424999995407e-05,1.433334
3.5844374999954074e-05,1.433334
3.5844499999954076e-05,1.433334
3.584462499995408e-05,1.433334
3.584474999995408e-05,1.433334
3.584487499995408e-05,1.433334
3.5844999999954084e-05,1.433334
3.5845124999954086e-05,1.433334
3.584524999995409e-05,1.433334
3.584537499995409e-05,1.433334
3.584549999995409e-05,1.433334
3.5845624999954094e-05,1.433334
3.5845749999954096e-05,1.433334
3.58458749999541e-05,1.433334
3.58459999999541e-05,1.433334
3.58461249999541e-05,1.433334
3.5846249999954104e-05,1.433334
3.5846374999954106e-05,1.433334
3.584649999995411e-05,1.433334
3.584662499995411e-05,1.433334
3.584674999995411e-05,1.389899
3.5846874999954113e-05,1.389899
3.5846999999954115e-05,1.389899
3.584712499995412e-05,1.389899
3.584724999995412e-05,1.389899
3.584737499995412e-05,1.389899
3.584749999995412e-05,1.389899
3.5847624999954125e-05,1.389899
3.584774999995413e-05,1.389899
3.584787499995413e-05,1.389899
3.584799999995413e-05,1.389899
3.584812499995413e-05,1.346465
3.5848249999954135e-05,1.346465
3.584837499995414e-05,1.346465
3.584849999995414e-05,1.346465
3.584862499995414e-05,1.346465
3.584874999995414e-05,1.303031
3.5848874999954145e-05,1.303031
3.584899999995415e-05,1.303031
3.584912499995415e-05,1.303031
3.584924999995415e-05,1.259596
3.584937499995415e-05,1.259596
3.5849499999954155e-05,1.259596
3.584962499995416e-05,1.259596
3.584974999995416e-05,1.259596
3.584987499995416e-05,1.259596
3.584999999995416e-05,1.259596
3.5850124999954165e-05,1.259596
3.5850249999954167e-05,1.216162
3.585037499995417e-05,1.216162
3.585049999995417e-05,1.216162
3.585062499995417e-05,1.172728
3.5850749999954174e-05,1.172728
3.5850874999954176e-05,1.172728
3.585099999995418e-05,1.129293
3.585112499995418e-05,1.129293
3.585124999995418e-05,1.129293
3.5851374999954184e-05,1.129293
3.5851499999954186e-05,1.129293
3.585162499995419e-05,1.085859
3.585174999995419e-05,1.085859
3.585187499995419e-05,1.085859
3.5851999999954194e-05,1.085859
3.5852124999954196e-05,1.085859
3.58522499999542e-05,1.042425
3.58523749999542e-05,1.042425
3.58524999999542e-05,1.042425
3.5852624999954204e-05,1.042425
3.5852749999954206e-05,0.9989902
3.585287499995421e-05,0.9989902
3.585299999995421e-05,0.9989902
3.585312499995421e-05,0.9555559
3.5853249999954214e-05,0.9555559
3.5853374999954216e-05,0.9555559
3.585349999995422e-05,0.9121215
3.585362499995422e-05,0.9121215
3.585374999995422e-05,0.8686872
3.5853874999954224e-05,0.8686872
3.5853999999954226e-05,0.8686872
3.585412499995423e-05,0.8252528
3.585424999995423e-05,0.8252528
3.585437499995423e-05,0.7818184
3.5854499999954233e-05,0.7818184
3.5854624999954235e-05,0.7383841
3.585474999995424e-05,0.7383841
3.585487499995424e-05,0.7383841
3.585499999995424e-05,0.7383841
3.585512499995424e-05,0.6949497
